"model","lang","contrast","layer","estimate","SE","df","t.ratio","p.value","p.value.adj","layer_rel","layer_depth","p.value.signif","p.value.adj.signif"
"gpt2-xl","en","diff - same","23",6.6631109306802205,1.042166818703897,191.31897277254893,6.393516672279853,1.2108224545648648e-9,2.235364531504366e-9,0.4791666666666667,"middle","***","***"
"gpt2-xl","en","diff - same","24",6.742929172492762,1.042166818703897,191.31897277254893,6.47010541064691,8.001117164746945e-10,1.5362144956314135e-9,0.5,"middle","***","***"
"gpt2-xl","en","diff - same","25",6.906494336227137,1.042166818703897,191.31897277254893,6.6270526102687475,3.392027219299465e-10,6.78405443859893e-10,0.5208333333333334,"middle","***","***"
"gpt2-xl","en","diff - same","26",6.986315996236627,1.042166818703897,191.31897277254893,6.703644628530047,2.2216763333179227e-10,4.847293818148194e-10,0.5416666666666666,"middle","***","***"
"gpt2-xl","en","diff - same","27",7.177458321339616,1.042166818703897,191.31897277254893,6.887053197746159,7.973951109761606e-11,1.8978900679125534e-10,0.5625,"middle","***","***"
"gpt2-xl","en","diff - same","28",7.248129387422764,1.0421668187038968,191.31897277254893,6.954864861689788,5.437755484396509e-11,1.3737487539528021e-10,0.5833333333333334,"middle","***","***"
"gpt2-xl","en","diff - same","29",7.310671532499041,1.042166818703897,191.31897277254893,7.014876506614405,3.8683937859220375e-11,1.0315716762458766e-10,0.6041666666666666,"middle","***","***"
"gpt2-xl","en","diff - same","30",7.449821776079992,1.042166818703897,191.31897277254893,7.148396631304238,1.8029515379188762e-11,5.090686695300357e-11,0.625,"middle","***","***"
"gpt2-xl","en","diff - same","31",7.6623632156858505,1.042166818703897,191.31897277254893,7.352338491466499,5.534540522746848e-12,1.6603621568240545e-11,0.6458333333333334,"middle","***","***"
"gpt2-xl","en","diff - same","32",7.7797136195845,1.042166818703897,191.31897277254893,7.464940813659594,2.861817233403852e-12,9.157815146892327e-12,0.6666666666666666,"middle","***","***"
"gpt2-xl","en","diff - same","33",7.835244966278257,1.042166818703897,191.31897277254893,7.518225322144348,2.090797339429522e-12,7.168448020901218e-12,0.6875,"higher","***","***"
"gpt2-xl","en","diff - same","34",8.051299169733369,1.042166818703897,191.31897277254893,7.725537817205177,6.098764326939694e-13,2.4395057307758774e-12,0.7083333333333334,"higher","***","***"
"gpt2-xl","en","diff - same","35",8.063525092446168,1.042166818703897,191.31897277254893,7.737269070295738,5.685215969745883e-13,2.4395057307758774e-12,0.7291666666666666,"higher","***","***"
"gpt2-xl","en","diff - same","36",8.256690708309023,1.042166818703897,191.31897277254893,7.922619066473017,1.861895623025026e-13,8.937098990520124e-13,0.75,"higher","***","***"
"gpt2-xl","en","diff - same","37",8.51120559715929,1.042166818703897,191.31897277254893,8.166836099948327,4.1969479111960083e-14,2.877907139105834e-13,0.7708333333333334,"higher","***","***"
"gpt2-xl","en","diff - same","38",8.642803434472988,1.042166818703897,191.31897277254893,8.293109394157945,1.926965014085219e-14,1.5415720112681752e-13,0.7916666666666666,"higher","***","***"
"gpt2-xl","en","diff - same","39",8.728202594897912,1.042166818703897,191.31897277254893,8.375053243158176,1.1594732795463763e-14,1.1130943483645212e-13,0.8125,"higher","***","***"
"gpt2-xl","en","diff - same","40",8.920642717531434,1.042166818703897,191.31897277254893,8.559707100083743,3.661787101601995e-15,8.788289043844788e-14,0.8333333333333334,"higher","***","***"
"gpt2-xl","en","diff - same","41",8.838697227056926,1.042166818703897,191.31897277254893,8.48107718306487,5.989880649275631e-15,9.58380903884101e-14,0.8541666666666666,"higher","***","***"
"gpt2-xl","en","diff - same","42",8.749242926579049,1.042166818703897,191.31897277254893,8.39524226789349,1.0227298822293523e-14,1.1130943483645212e-13,0.875,"higher","***","***"
"gpt2-xl","en","diff - same","43",8.472500309250748,1.042166818703897,191.31897277254893,8.129696855813997,5.2712686648243406e-14,3.1627611988946045e-13,0.8958333333333334,"higher","***","***"
"gpt2-xl","en","diff - same","44",8.261919541612567,1.042166818703897,191.31897277254893,7.927636337422064,1.8061579146295964e-13,8.937098990520124e-13,0.9166666666666666,"higher","***","***"
"gpt2-xl","en","diff - same","45",7.844209665528574,1.042166818703897,191.31897277254893,7.526827303218228,1.9872702852619724e-12,7.168448020901218e-12,0.9375,"higher","***","***"
"gpt2-xl","en","diff - same","46",7.169964442816988,1.042166818703897,191.31897277254893,6.879862526935945,8.303269047117421e-11,1.8978900679125534e-10,0.9583333333333334,"higher","***","***"
"gpt2-xl","en","diff - same","47",6.954895565279433,1.042166818703897,191.31897277254893,6.673495490797692,2.625239118508947e-10,5.478759899496934e-10,0.9791666666666666,"higher","***","***"
"gpt2-xl","en","diff - same","48",10.357225724938086,1.042166818703897,191.31897277254893,9.938164926243738,4.988208036943475e-19,2.3943398577328682e-17,1,"higher","***","***"
"gpt2-xl","zh","diff - same","1",0.6460727291281295,1.2532764298525245,127.78532235694205,0.5155069653740748,0.6070895157712072,0.6475621501559543,0.020833333333333332,"lower","",""
"gpt2-xl","zh","diff - same","2",0.5309037821820037,1.2532764298524517,127.78532235694544,0.4236126759716586,0.6725604788209762,0.6725604788209762,0.041666666666666664,"lower","",""
"gpt2-xl","zh","diff - same","3",0.5652789062645213,1.2532764298524517,127.78532235694544,0.45104088196334435,0.6527245449893536,0.6666123012657228,0.0625,"lower","",""
"gpt2-xl","zh","diff - same","4",0.6175075338070002,1.2532764298524517,127.78532235694544,0.4927145513138705,0.6230598499794481,0.6501494086742067,0.08333333333333333,"lower","",""
"gpt2-xl","zh","diff - same","5",0.6520105354657831,1.2532764298524517,127.78532235694544,0.5202447919191653,0.6037931367897744,0.6475621501559543,0.10416666666666667,"lower","",""
"gpt2-xl","zh","diff - same","6",0.720417945476722,1.2532764298524517,127.78532235694544,0.5748276504023433,0.5664185312926571,0.6322811512104078,0.125,"lower","",""
"gpt2-xl","zh","diff - same","7",0.7583538376363553,1.2532764298524517,127.78532235694544,0.605097023747296,0.546187599437737,0.6301188566978887,0.14583333333333334,"lower","",""
"gpt2-xl","zh","diff - same","8",1.032066219768243,1.2532764298524517,127.78532235694544,0.8234944783009669,0.41176111001898097,0.5067829046387459,0.16666666666666666,"lower","",""
"gpt2-xl","zh","diff - same","9",1.29416359126276,1.2532764298524517,127.78532235694658,1.0326242163631227,0.3037301814518472,0.39402834350509913,0.1875,"lower","",""
"gpt2-xl","zh","diff - same","10",1.3829824581367043,1.2532764298524517,127.78532235694544,1.1034935511390116,0.27188662255838125,0.36251549674450834,0.20833333333333334,"lower","",""
"gpt2-xl","zh","diff - same","11",1.4429056718691808,1.2532764298524517,127.78532235694544,1.1513067967288384,0.2517556845132904,0.34526493876108394,0.22916666666666666,"lower","",""
"gpt2-xl","zh","diff - same","12",1.474603281054052,1.2532764298524517,127.78532235694544,1.1765985906458458,0.24154288507302488,0.34526493876108394,0.25,"lower","",""
"gpt2-xl","zh","diff - same","13",1.5135988925841601,1.2532764298524517,127.78532235694544,1.2077135231549485,0.22938798862906074,0.3440819829435911,0.2708333333333333,"lower","",""
"gpt2-xl","zh","diff - same","14",1.5476817545769757,1.2532764298524517,127.78532235694544,1.234908530721498,0.2191304018355807,0.3392986867131572,0.2916666666666667,"lower","",""
"gpt2-xl","zh","diff - same","15",1.5694653010340218,1.2532764298524517,127.78532235694544,1.2522898090557684,0.2127514075908055,0.3392986867131572,0.3125,"lower","",""
"gpt2-xl","zh","diff - same","16",1.625618844048493,1.2532764298524517,127.78532235694544,1.2970952020855266,0.19693547445638215,0.33760367049665513,0.3333333333333333,"middle","",""
"gpt2-xl","zh","diff - same","17",1.674915570940783,1.2532764298524517,127.78532235694544,1.3364294827901382,0.1837837163801788,0.33760367049665513,0.3541666666666667,"middle","",""
"gpt2-xl","zh","diff - same","18",1.7211003285929434,1.2532764298524517,127.78532235694544,1.3732806965783029,0.17206987792364503,0.33760367049665513,0.375,"middle","",""
"gpt2-xl","zh","diff - same","19",1.7557804231786478,1.2532764298524517,127.78532235694544,1.4009522411471154,0.1636521572738555,0.33760367049665513,0.3958333333333333,"middle","",""
"gpt2-xl","zh","diff - same","20",1.8143076144247399,1.2532764298524517,127.78532235694544,1.4476515884355523,0.15016348359347592,0.33760367049665513,0.4166666666666667,"middle","",""
"gpt2-xl","zh","diff - same","21",1.8506633121236882,1.2532764298524517,127.78532235694544,1.4766601110830488,0.14222692630077718,0.33760367049665513,0.4375,"middle","",""
"gpt2-xl","zh","diff - same","22",1.8605327131137077,1.2532764298524517,127.78532235694544,1.4845349906825809,0.14012965012620576,0.33760367049665513,0.4583333333333333,"middle","",""
"gpt2-xl","zh","diff - same","23",1.86999891454992,1.2532764298524517,127.78532235694544,1.4920881539039836,0.13814074815210423,0.33760367049665513,0.4791666666666667,"middle","",""
"gpt2-xl","zh","diff - same","24",1.8556663468025816,1.2532764298524517,127.78532235694544,1.4806520753135437,0.1411607390201344,0.33760367049665513,0.5,"middle","",""
"gpt2-xl","zh","diff - same","25",1.8653634913226496,1.2532764298524517,127.78532235694544,1.4883895100000077,0.13911190915133928,0.33760367049665513,0.5208333333333334,"middle","",""
"gpt2-xl","zh","diff - same","26",1.8454266095627627,1.2532764298524517,127.78532235694544,1.4724817012476847,0.14334960089838175,0.33760367049665513,0.5416666666666666,"middle","",""
"gpt2-xl","zh","diff - same","27",1.8553324021431932,1.2532764298524517,127.78532235694544,1.4803856180089667,0.1412317111983559,0.33760367049665513,0.5625,"middle","",""
"gpt2-xl","zh","diff - same","28",1.8643732673698015,1.2532764298524517,127.78532235694544,1.4875994018249383,0.13932005744652695,0.33760367049665513,0.5833333333333334,"middle","",""
"gpt2-xl","zh","diff - same","29",1.8858488272474938,1.2532764298524517,127.78532235694544,1.5047349350290702,0.13485995828674072,0.33760367049665513,0.6041666666666666,"middle","",""
"gpt2-xl","zh","diff - same","30",1.8769995983256837,1.2532764298524517,127.78532235694544,1.497674059462415,0.13668407558488957,0.33760367049665513,0.625,"middle","",""
"gpt2-xl","zh","diff - same","31",1.8711709788356545,1.2532764298524517,127.78532235694544,1.4930233540384603,0.1378960298570299,0.33760367049665513,0.6458333333333334,"middle","",""
"gpt2-xl","zh","diff - same","32",1.8741169235446526,1.2532764298524517,127.78532235694544,1.4953739485592117,0.13728243140350818,0.33760367049665513,0.6666666666666666,"middle","",""
"gpt2-xl","zh","diff - same","33",1.8611404990271767,1.2532764298524517,127.78532235694544,1.4850199482697435,0.1400012848995438,0.33760367049665513,0.6875,"higher","",""
"gpt2-xl","zh","diff - same","34",1.8585968045500767,1.2532764298524517,127.78532235694544,1.4829903126550377,0.14053912735660343,0.33760367049665513,0.7083333333333334,"higher","",""
"gpt2-xl","zh","diff - same","35",1.8215188277176488,1.2532764298524517,127.78532235694432,1.4534054772992868,0.14856266583873143,0.33760367049665513,0.7291666666666666,"higher","",""
"gpt2-xl","zh","diff - same","36",1.8103390800070889,1.2532764298524517,127.78532235694432,1.4444850608259028,0.15105011874880372,0.33760367049665513,0.75,"higher","",""
"gpt2-xl","zh","diff - same","37",1.7906352289583114,1.2532764298524517,127.78532235694544,1.4287631892743111,0.15551215629701384,0.33760367049665513,0.7708333333333334,"higher","",""
"gpt2-xl","zh","diff - same","38",1.7598869803492119,1.2532764298524517,127.78532235694544,1.4042288982937337,0.16267655267126724,0.33760367049665513,0.7916666666666666,"higher","",""
"gpt2-xl","zh","diff - same","39",1.7435246932218043,1.2532764298524517,127.78532235694544,1.391173289221652,0.16659031021416065,0.33760367049665513,0.8125,"higher","",""
"gpt2-xl","zh","diff - same","40",1.7053986838415467,1.2532764298524517,127.78532235694544,1.3607522197176591,0.17598717685747559,0.33760367049665513,0.8333333333333334,"higher","",""
"gpt2-xl","zh","diff - same","41",1.6701180810652079,1.2532764298524517,127.78532235694544,1.3326015245190808,0.18503396980955303,0.33760367049665513,0.8541666666666666,"higher","",""
"gpt2-xl","zh","diff - same","42",1.6311791140846876,1.2532764298524517,127.78532235694544,1.3015317891813591,0.19541807904734881,0.33760367049665513,0.875,"higher","",""
"gpt2-xl","zh","diff - same","43",1.5542204204435515,1.2532764298524517,127.78532235694544,1.240125788232154,0.21720122027769875,0.3392986867131572,0.8958333333333334,"higher","",""
"gpt2-xl","zh","diff - same","44",1.4465542879938917,1.2532764298524517,127.78532235694544,1.1542180587918618,0.2505648352446187,0.34526493876108394,0.9166666666666666,"higher","",""
"gpt2-xl","zh","diff - same","45",1.2126143333139168,1.2532764298524517,127.78532235694544,0.9675553648261604,0.33509415387465025,0.4232768259469266,0.9375,"higher","",""
"gpt2-xl","zh","diff - same","46",0.9095041407464759,1.2532764298524517,127.78532235694544,0.7257011454795745,0.46934899755090775,0.5632187970610892,0.9583333333333334,"higher","",""
"gpt2-xl","zh","diff - same","47",0.7486009024284703,1.2532764298524517,127.78532235694544,0.597315073193073,0.5513539996106527,0.6301188566978887,0.9791666666666666,"higher","",""
"gpt2-xl","zh","diff - same","48",1.6583904698052216,1.2532764298524517,127.78532235694658,1.323243963026149,0.18811703989296724,0.33760367049665513,1,"higher","",""
"Llama-3.1-8B","en","diff - same","1",5.620662987698086,1.1312104305423254,130.8554365535167,4.968715665929128,2.067693846349841e-6,2.6466481233277966e-6,0.03125,"lower","***","***"
"Llama-3.1-8B","en","diff - same","2",7.075879313291416,1.131210430542325,130.85543655351074,6.255139735494746,5.2239425500007205e-9,2.7861026933337176e-8,0.0625,"lower","***","***"
"Llama-3.1-8B","en","diff - same","3",10.287831252637616,1.131210430542325,130.85543655351074,9.094533585325433,1.332169064091365e-15,4.262941005092368e-14,0.09375,"lower","***","***"
"Llama-3.1-8B","en","diff - same","4",9.317306925536325,1.131210430542325,130.85543655351074,8.236581518320532,1.5901987168137614e-13,2.5443179469020182e-12,0.125,"lower","***","***"
"Llama-3.1-8B","en","diff - same","5",8.2137902895006345,1.131210430542325,130.85543655351074,7.261063076975677,3.062091301593389e-11,3.2662307216996144e-10,0.15625,"lower","***","***"
"Llama-3.1-8B","en","diff - same","6",7.231208347586981,1.131210430542325,130.85543655351074,6.39245197210584,2.6445775373298785e-9,1.6925296238911224e-8,0.1875,"lower","***","***"
"Llama-3.1-8B","en","diff - same","7",6.454445878244653,1.131210430542325,130.85543655351074,5.705787096703363,7.372137436188652e-8,3.370119970829098e-7,0.21875,"lower","***","***"
"Llama-3.1-8B","en","diff - same","8",5.909219838380125,1.131210430542325,130.85543655351074,5.223802467545429,6.725244745212196e-7,1.2477183916715074e-6,0.25,"lower","***","***"
"Llama-3.1-8B","en","diff - same","9",5.252659949593629,1.131210430542325,130.85543655351074,4.643397733766828,8.230850470567063e-6,9.755082039190591e-6,0.28125,"lower","***","***"
"Llama-3.1-8B","en","diff - same","10",4.648106922605953,1.131210430542325,130.85543655351074,4.10896752461658,6.966477006347191e-5,6.966477006347191e-5,0.3125,"lower","***","***"
"Llama-3.1-8B","en","diff - same","11",4.789720301172444,1.131210430542325,130.85543655351074,4.2341550005653295,4.2905375093035154e-5,4.4289419450874996e-5,0.34375,"middle","***","***"
"Llama-3.1-8B","en","diff - same","12",4.81444159620399,1.131210430542325,130.85543655351074,4.256008843461468,3.9384896719828784e-5,4.20105565011507e-5,0.375,"middle","***","***"
"Llama-3.1-8B","en","diff - same","13",4.823083566018276,1.131210430542325,130.85543655351194,4.263648421015702,3.822095700877267e-5,4.20105565011507e-5,0.40625,"middle","***","***"
"Llama-3.1-8B","en","diff - same","14",4.922719113280941,1.131210430542325,130.85543655351074,4.351727123768556,2.6975748911946142e-5,3.082942732793845e-5,0.4375,"middle","***","***"
"Llama-3.1-8B","en","diff - same","15",5.265864987298226,1.131210430542325,130.85543655351074,4.655071103590925,7.840839452554721e-6,9.65026394160581e-6,0.46875,"middle","***","***"
"Llama-3.1-8B","en","diff - same","16",6.1185818151649665,1.131210430542325,130.85543655351194,5.408880301989079,2.915947713999535e-7,8.849881717609854e-7,0.5,"middle","***","***"
"Llama-3.1-8B","en","diff - same","17",5.677667242627069,1.131210430542325,130.85543655351074,5.019107930170942,1.660740728784835e-6,2.2143209717131133e-6,0.53125,"middle","***","***"
"Llama-3.1-8B","en","diff - same","18",5.681119786476107,1.131210430542325,130.85543655351074,5.022160009391413,1.638769936251181e-6,2.2143209717131133e-6,0.5625,"middle","***","***"
"Llama-3.1-8B","en","diff - same","19",5.91370043404244,1.131210430542325,130.85543655351074,5.227763353638185,6.60722181145669e-7,1.2477183916715074e-6,0.59375,"middle","***","***"
"Llama-3.1-8B","en","diff - same","20",6.076704402304398,1.131210430542325,130.85543655351074,5.371860299582902,3.451140409898459e-7,8.849881717609854e-7,0.625,"middle","***","***"
"Llama-3.1-8B","en","diff - same","21",6.101394351480344,1.131210430542325,130.85543655351074,5.393686432466162,3.125005825187467e-7,8.849881717609854e-7,0.65625,"middle","***","***"
"Llama-3.1-8B","en","diff - same","22",6.261278927913081,1.131210430542325,130.85543655351074,5.535025808514954,1.6340027143894007e-7,6.536010857557603e-7,0.6875,"higher","***","***"
"Llama-3.1-8B","en","diff - same","23",6.137065741449336,1.131210430542325,130.85543655351074,5.425220255887408,2.706362608249594e-7,8.849881717609854e-7,0.71875,"higher","***","***"
"Llama-3.1-8B","en","diff - same","24",6.047388989567033,1.131210430542325,130.85543655351074,5.345945216106073,3.8816764839199177e-7,8.872403391816954e-7,0.75,"higher","***","***"
"Llama-3.1-8B","en","diff - same","25",5.994996792700203,1.131210430542325,130.85543655351074,5.299630051878218,4.78529266493959e-7,1.0208624351871126e-6,0.78125,"higher","***","***"
"Llama-3.1-8B","en","diff - same","26",5.898413300210848,1.131210430542325,130.85543655351074,5.214249392469826,7.01841595315223e-7,1.2477183916715074e-6,0.8125,"higher","***","***"
"Llama-3.1-8B","en","diff - same","27",5.833147770615322,1.131210430542325,130.85543655351074,5.156554088542832,9.072485514938151e-7,1.527997560410636e-6,0.84375,"higher","***","***"
"Llama-3.1-8B","en","diff - same","28",5.684293406796042,1.131210430542325,130.85543655351074,5.024965517751527,1.6188235388980359e-6,2.2143209717131133e-6,0.875,"higher","***","***"
"Llama-3.1-8B","en","diff - same","29",5.7238988781713145,1.131210430542325,130.85543655351074,5.059977103841911,1.3889129015543247e-6,2.2143209717131133e-6,0.90625,"higher","***","***"
"Llama-3.1-8B","en","diff - same","30",5.701852754410924,1.131210430542325,130.85543655351074,5.0404881359495075,1.5126558791655237e-6,2.2143209717131133e-6,0.9375,"higher","***","***"
"Llama-3.1-8B","en","diff - same","31",6.066511699756022,1.131210430542325,130.85543655351074,5.362849860611359,3.595264447779003e-7,8.849881717609854e-7,0.96875,"higher","***","***"
"Llama-3.1-8B","en","diff - same","32",7.619810395949351,1.131210430542325,130.85543655351074,6.735979611058095,4.672425613444944e-10,3.737940490755955e-9,1,"higher","***","***"
"Llama-3.1-8B","zh","diff - same","1",1.2477169251720148,0.958593407626763,116.93987442136088,1.3016122531669074,0.19560732467199865,0.19560732467199865,0.03125,"lower","",""
"Llama-3.1-8B","zh","diff - same","2",1.9827445257609382,0.9585934076266974,116.93987442136465,2.0683894860802896,0.04080824172417338,0.042124636618501556,0.0625,"lower","*","*"
"Llama-3.1-8B","zh","diff - same","3",2.3776488753549123,0.9585934076266974,116.93987442136465,2.4803517909032333,0.01454877383896207,0.015518692094892874,0.09375,"lower","*","*"
"Llama-3.1-8B","zh","diff - same","4",2.700048175839424,0.9585934076266974,116.93987442136465,2.816677179664996,0.005697541396562633,0.006286942230689802,0.125,"lower","**","**"
"Llama-3.1-8B","zh","diff - same","5",2.994073907813723,0.9585934076266974,116.93987442136465,3.123403399180998,0.0022539383250227457,0.0025759295143117093,0.15625,"lower","**","**"
"Llama-3.1-8B","zh","diff - same","6",3.403515588150756,0.9585934076266974,116.93987442136465,3.550530977025223,5.549456987855488e-4,8.456315410065504e-4,0.1875,"lower","***","***"
"Llama-3.1-8B","zh","diff - same","7",3.705296627457451,0.9585934076266974,116.93987442136465,3.865347495588448,1.8268590368861255e-4,4.996385301372994e-4,0.21875,"lower","***","***"
"Llama-3.1-8B","zh","diff - same","8",3.5660671751239024,0.9585934076266974,116.93987442136465,3.7201040052558203,3.07464509983134e-4,6.14929019966268e-4,0.25,"lower","***","***"
"Llama-3.1-8B","zh","diff - same","9",3.369935379641488,0.9585934076266974,116.93987442136465,3.515500266150206,6.254637608472688e-4,8.702104498744609e-4,0.28125,"lower","***","***"
"Llama-3.1-8B","zh","diff - same","10",3.2780696649415795,0.9585934076266974,116.93987442136465,3.4196663975162136,8.639735971958688e-4,0.0011519647962611583,0.3125,"lower","***","**"
"Llama-3.1-8B","zh","diff - same","11",3.370952507887872,0.9585934076266974,116.93987442136465,3.516561329410491,6.232090968040792e-4,8.702104498744609e-4,0.34375,"middle","***","***"
"Llama-3.1-8B","zh","diff - same","12",3.4866934811254477,0.9585934076266974,116.93987442136465,3.6373017521139284,4.111922891627804e-4,7.310085140671651e-4,0.375,"middle","***","***"
"Llama-3.1-8B","zh","diff - same","13",3.250184708824335,0.9585934076266974,116.93987442136465,3.3905769463522604,9.518162984388255e-4,0.001180426049999812,0.40625,"middle","***","**"
"Llama-3.1-8B","zh","diff - same","14",3.1559561995343524,0.9585934076266974,116.93987442136465,3.292278221845824,0.0013146132733550448,0.0015580601758282012,0.4375,"middle","**","**"
"Llama-3.1-8B","zh","diff - same","15",3.2479834508349814,0.9585934076266974,116.93987442136465,3.3882806046793044,9.590961656248473e-4,0.001180426049999812,0.46875,"middle","***","**"
"Llama-3.1-8B","zh","diff - same","16",3.500631267011695,0.9585934076266974,116.93987442136465,3.6518415828444093,3.908556533970272e-4,7.310085140671651e-4,0.5,"middle","***","***"
"Llama-3.1-8B","zh","diff - same","17",3.647965324271609,0.9585934076266974,116.93987442136465,3.8055397577825056,2.267313389755178e-4,5.182430605154692e-4,0.53125,"middle","***","***"
"Llama-3.1-8B","zh","diff - same","18",4.0082118250694885,0.9585934076266974,116.93987442136465,4.181347162602641,5.624150014647076e-5,2.554334746869192e-4,0.5625,"middle","***","***"
"Llama-3.1-8B","zh","diff - same","19",4.055767119522155,0.9585934076266974,116.93987442136465,4.230956615447101,4.648902820167009e-5,2.554334746869192e-4,0.59375,"middle","***","***"
"Llama-3.1-8B","zh","diff - same","20",4.1449888568717155,0.9585934076266974,116.93987442136465,4.324032299715009,3.2395648340442155e-5,2.554334746869192e-4,0.625,"middle","***","***"
"Llama-3.1-8B","zh","diff - same","21",4.101331771748539,0.9585934076266974,116.93987442136465,4.278489439962548,3.86826132009425e-5,2.554334746869192e-4,0.65625,"middle","***","***"
"Llama-3.1-8B","zh","diff - same","22",4.155934166745313,0.9585934076266974,116.93987442136465,4.335450393962804,3.098081618487897e-5,2.554334746869192e-4,0.6875,"higher","***","***"
"Llama-3.1-8B","zh","diff - same","23",4.04341393899455,0.9585934076266974,116.93987442136465,4.218069837351902,4.8853469050082244e-5,2.554334746869192e-4,0.71875,"higher","***","***"
"Llama-3.1-8B","zh","diff - same","24",4.02942968711608,0.9585934076266974,116.93987442136465,4.203481533523387,5.16694332629849e-5,2.554334746869192e-4,0.75,"higher","***","***"
"Llama-3.1-8B","zh","diff - same","25",3.904492638736688,0.9585934076266974,116.93987442136465,4.0731478097721325,8.476743365094971e-5,3.0139531964782116e-4,0.78125,"higher","***","***"
"Llama-3.1-8B","zh","diff - same","26",3.9762901955309218,0.9585934076266974,116.93987442136465,4.148046673276725,6.38583686717298e-5,2.554334746869192e-4,0.8125,"higher","***","***"
"Llama-3.1-8B","zh","diff - same","27",3.7577154298496662,0.9585934076266974,116.93987442136465,3.920030536359607,1.4965073028713947e-4,4.788823369188463e-4,0.84375,"higher","***","***"
"Llama-3.1-8B","zh","diff - same","28",3.6774144953801624,0.9585934076266974,116.93987442136465,3.8362609904492984,2.0297815286827786e-4,4.996385301372994e-4,0.875,"higher","***","***"
"Llama-3.1-8B","zh","diff - same","29",3.682126807159954,0.9585934076266974,116.93987442136465,3.841176851274441,1.9940427242035453e-4,4.996385301372994e-4,0.90625,"higher","***","***"
"Llama-3.1-8B","zh","diff - same","30",3.571710620088938,0.9585934076266974,116.93987442136465,3.7259912197099734,3.0112375738076486e-4,6.14929019966268e-4,0.9375,"higher","***","***"
"Llama-3.1-8B","zh","diff - same","31",3.4430733765932153,0.9585934076266974,116.93987442136465,3.591797470334829,4.8150027817566343e-4,7.704004450810615e-4,0.96875,"higher","***","***"
"Llama-3.1-8B","zh","diff - same","32",3.4506129929199787,0.9585934076266974,116.93987442136465,3.59966276156965,4.685866675549433e-4,7.704004450810615e-4,1,"higher","***","***"
"Llama-3.2-1B","en","diff - same","1",4.803190597742135,1.1934587317486454,128.86033662591979,4.024597139361947,9.67601391192964e-5,9.67601391192964e-5,0.0625,"lower","***","***"
"Llama-3.2-1B","en","diff - same","2",8.51923434629615,1.1934587317486856,128.86033662591632,7.138273087845739,6.142046689651412e-11,1.965454940688452e-10,0.125,"lower","***","***"
"Llama-3.2-1B","en","diff - same","3",11.520180953174284,1.1934587317486856,128.86033662591632,9.65276858487987,6.382216296122359e-17,1.0211546073795774e-15,0.1875,"lower","***","***"
"Llama-3.2-1B","en","diff - same","4",10.128431357607631,1.1934587317486856,128.86033662591632,8.486620515790438,4.3585042318354906e-14,3.4868033854683925e-13,0.25,"lower","***","***"
"Llama-3.2-1B","en","diff - same","5",8.182170840972235,1.1934587317486856,128.86033662591632,6.855847314455117,2.6440231856846803e-10,6.043481567279269e-10,0.3125,"lower","***","***"
"Llama-3.2-1B","en","diff - same","6",7.419688441800967,1.1934587317486856,128.86033662591632,6.216962718877975,6.514721020572789e-9,9.475957848105874e-9,0.375,"middle","***","***"
"Llama-3.2-1B","en","diff - same","7",7.003529365203697,1.1934587317486856,128.86033662591632,5.868262704770655,3.508954090706782e-8,4.171028232433542e-8,0.4375,"middle","***","***"
"Llama-3.2-1B","en","diff - same","8",6.9936618233918,1.1934587317486856,128.86033662591632,5.859994683808222,3.649649703379349e-8,4.171028232433542e-8,0.5,"middle","***","***"
"Llama-3.2-1B","en","diff - same","9",8.289985981996871,1.1934587317486856,128.86033662591632,6.9461857050140114,1.6620371243491696e-10,4.4320989982644524e-10,0.5625,"middle","***","***"
"Llama-3.2-1B","en","diff - same","10",7.818696453758709,1.1934587317486856,128.86033662591632,6.55129184257805,1.2401034549372779e-9,2.204628364332938e-9,0.625,"middle","***","***"
"Llama-3.2-1B","en","diff - same","11",8.587844338402087,1.1934587317486856,128.86033662591632,7.195761453618897,4.549944142329096e-11,1.8199776569316385e-10,0.6875,"higher","***","***"
"Llama-3.2-1B","en","diff - same","12",8.680752787005304,1.1934587317486856,128.86033662591632,7.273609514998518,3.026221344641775e-11,1.61398471714228e-10,0.75,"higher","***","***"
"Llama-3.2-1B","en","diff - same","13",8.03365350770461,1.1934587317486856,128.86033662591632,6.731404525344165,4.990520510335465e-10,9.98104102067093e-10,0.8125,"higher","***","***"
"Llama-3.2-1B","en","diff - same","14",7.658340796493414,1.1934587317486858,128.86033662591632,6.416929712577678,2.427412192992092e-9,3.883859508787347e-9,0.875,"higher","***","***"
"Llama-3.2-1B","en","diff - same","15",7.189343215300806,1.1934587317486858,128.86033662591632,6.023956274354623,1.6646751566933085e-8,2.219566875591078e-8,0.9375,"higher","***","***"
"Llama-3.2-1B","en","diff - same","16",6.357743230009721,1.1934587317486858,128.86033662591632,5.3271579995851175,4.309858227239472e-7,4.5971821090554366e-7,1,"higher","***","***"
"Llama-3.2-1B","zh","diff - same","1",0.9733686638362264,0.8121289920434542,123.76404322219487,1.198539484949387,0.23299701344209098,0.23299701344209098,0.0625,"lower","",""
"Llama-3.2-1B","zh","diff - same","2",1.8017219217084515,0.812128992043454,123.7640432221938,2.2185169343296245,0.02834309190567741,0.030232631366055904,0.125,"lower","*","*"
